"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","GDPHRWKD","TOT","USD","A","1994",13.246027,
"CHL","GDPHRWKD","TOT","USD","A","1995",14.644869,
"CHL","GDPHRWKD","TOT","USD","A","1996",15.634374,
"CHL","GDPHRWKD","TOT","USD","A","1997",16.890959,
"CHL","GDPHRWKD","TOT","USD","A","1998",16.907372,
"CHL","GDPHRWKD","TOT","USD","A","1999",17.275303,
"CHL","GDPHRWKD","TOT","USD","A","2000",17.914007,
"CHL","GDPHRWKD","TOT","USD","A","2001",18.467892,
"CHL","GDPHRWKD","TOT","USD","A","2002",18.642397,
"CHL","GDPHRWKD","TOT","USD","A","2003",18.913712,
"CHL","GDPHRWKD","TOT","USD","A","2004",19.66666,
"CHL","GDPHRWKD","TOT","USD","A","2005",20.756781,
"CHL","GDPHRWKD","TOT","USD","A","2006",21.576242,
"CHL","GDPHRWKD","TOT","USD","A","2007",22.452244,
"CHL","GDPHRWKD","TOT","USD","A","2008",22.983801,
"CHL","GDPHRWKD","TOT","USD","A","2009",23.127019,
"CHL","GDPHRWKD","TOT","USD","A","2010",22.047521,
"CHL","GDPHRWKD","TOT","USD","A","2011",22.524161,
"CHL","GDPHRWKD","TOT","USD","A","2012",23.647491,
"CHL","GDPHRWKD","TOT","USD","A","2013",23.997201,
"CHL","GDPHRWKD","TOT","USD","A","2014",24.41223,
"CHL","GDPHRWKD","TOT","USD","A","2015",24.525405,
"CHL","GDPHRWKD","TOT","USD","A","2016",24.869271,
"CHL","GDPHRWKD","TOT","USD","A","2017",24.794088,
"CHL","GDPHRWKD","TOT","USD","A","2018",25.319539,
"CHL","GDPHRWKD","TOT","USD","A","2019",25.304435,
"CHL","GDPHRWKD","TOT","USD","A","2020",28.606966,
"CHL","GDPHRWKD","TOT","USD","A","2021",28.986876,
"EST","GDPHRWKD","TOT","USD","A","2000",21.155461,
"EST","GDPHRWKD","TOT","USD","A","2001",22.383,
"EST","GDPHRWKD","TOT","USD","A","2002",23.877254,
"EST","GDPHRWKD","TOT","USD","A","2003",25.086689,
"EST","GDPHRWKD","TOT","USD","A","2004",26.787249,
"EST","GDPHRWKD","TOT","USD","A","2005",28.37254,
"EST","GDPHRWKD","TOT","USD","A","2006",29.802344,
"EST","GDPHRWKD","TOT","USD","A","2007",32.051758,
"EST","GDPHRWKD","TOT","USD","A","2008",30.93992,
"EST","GDPHRWKD","TOT","USD","A","2009",31.588678,
"EST","GDPHRWKD","TOT","USD","A","2010",33.2806,
"EST","GDPHRWKD","TOT","USD","A","2011",32.733169,
"EST","GDPHRWKD","TOT","USD","A","2012",33.822894,
"EST","GDPHRWKD","TOT","USD","A","2013",34.255974,
"EST","GDPHRWKD","TOT","USD","A","2014",35.138109,
"EST","GDPHRWKD","TOT","USD","A","2015",34.947358,
"EST","GDPHRWKD","TOT","USD","A","2016",35.864899,
"EST","GDPHRWKD","TOT","USD","A","2017",36.927656,
"EST","GDPHRWKD","TOT","USD","A","2018",39.328419,
"EST","GDPHRWKD","TOT","USD","A","2019",40.593175,
"EST","GDPHRWKD","TOT","USD","A","2020",42.94026,
"EST","GDPHRWKD","TOT","USD","A","2021",42.911145,
"ISR","GDPHRWKD","TOT","USD","A","1981",26.086831,
"ISR","GDPHRWKD","TOT","USD","A","1982",26.538352,
"ISR","GDPHRWKD","TOT","USD","A","1983",26.682889,
"ISR","GDPHRWKD","TOT","USD","A","1984",26.466138,
"ISR","GDPHRWKD","TOT","USD","A","1985",27.370338,
"ISR","GDPHRWKD","TOT","USD","A","1986",28.114103,
"ISR","GDPHRWKD","TOT","USD","A","1987",29.279592,
"ISR","GDPHRWKD","TOT","USD","A","1988",29.828775,
"ISR","GDPHRWKD","TOT","USD","A","1989",29.448729,
"ISR","GDPHRWKD","TOT","USD","A","1990",30.974466,
"ISR","GDPHRWKD","TOT","USD","A","1991",31.746061,
"ISR","GDPHRWKD","TOT","USD","A","1992",31.564904,
"ISR","GDPHRWKD","TOT","USD","A","1993",31.356557,
"ISR","GDPHRWKD","TOT","USD","A","1994",30.929754,
"ISR","GDPHRWKD","TOT","USD","A","1995",30.615946,
"ISR","GDPHRWKD","TOT","USD","A","1996",30.884219,
"ISR","GDPHRWKD","TOT","USD","A","1997",31.182891,
"ISR","GDPHRWKD","TOT","USD","A","1998",32.037453,
"ISR","GDPHRWKD","TOT","USD","A","1999",31.930527,
"ISR","GDPHRWKD","TOT","USD","A","2000",33.173082,
"ISR","GDPHRWKD","TOT","USD","A","2001",33.553954,
"ISR","GDPHRWKD","TOT","USD","A","2002",32.966249,
"ISR","GDPHRWKD","TOT","USD","A","2003",33.351926,
"ISR","GDPHRWKD","TOT","USD","A","2004",34.838335,
"ISR","GDPHRWKD","TOT","USD","A","2005",35.245363,
"ISR","GDPHRWKD","TOT","USD","A","2006",36.474537,
"ISR","GDPHRWKD","TOT","USD","A","2007",36.857036,
"ISR","GDPHRWKD","TOT","USD","A","2008",36.832357,
"ISR","GDPHRWKD","TOT","USD","A","2009",36.414284,
"ISR","GDPHRWKD","TOT","USD","A","2010",37.469095,
"ISR","GDPHRWKD","TOT","USD","A","2011",38.610296,
"ISR","GDPHRWKD","TOT","USD","A","2012",38.640024,
"ISR","GDPHRWKD","TOT","USD","A","2013",39.507378,
"ISR","GDPHRWKD","TOT","USD","A","2014",40.240252,
"ISR","GDPHRWKD","TOT","USD","A","2015",40.294924,
"ISR","GDPHRWKD","TOT","USD","A","2016",40.612171,
"ISR","GDPHRWKD","TOT","USD","A","2017",41.355019,
"ISR","GDPHRWKD","TOT","USD","A","2018",42.471353,
"ISR","GDPHRWKD","TOT","USD","A","2019",43.846168,
"ISR","GDPHRWKD","TOT","USD","A","2020",46.692531,
"ISR","GDPHRWKD","TOT","USD","A","2021",47.367629,
"RUS","GDPHRWKD","TOT","USD","A","1995",15.397122,
"RUS","GDPHRWKD","TOT","USD","A","1996",15.06638,
"RUS","GDPHRWKD","TOT","USD","A","1997",15.515728,
"RUS","GDPHRWKD","TOT","USD","A","1998",15.16347,
"RUS","GDPHRWKD","TOT","USD","A","1999",14.84125,
"RUS","GDPHRWKD","TOT","USD","A","2000",15.655187,
"RUS","GDPHRWKD","TOT","USD","A","2001",16.45549,
"RUS","GDPHRWKD","TOT","USD","A","2002",16.822009,
"RUS","GDPHRWKD","TOT","USD","A","2003",18.010897,
"RUS","GDPHRWKD","TOT","USD","A","2004",19.061609,
"RUS","GDPHRWKD","TOT","USD","A","2005",20.051286,
"RUS","GDPHRWKD","TOT","USD","A","2006",21.373371,
"RUS","GDPHRWKD","TOT","USD","A","2007",22.622358,
"RUS","GDPHRWKD","TOT","USD","A","2008",23.700889,
"RUS","GDPHRWKD","TOT","USD","A","2009",22.631987,
"RUS","GDPHRWKD","TOT","USD","A","2010",23.414143,
"RUS","GDPHRWKD","TOT","USD","A","2011",24.058067,
"RUS","GDPHRWKD","TOT","USD","A","2012",24.74773,
"RUS","GDPHRWKD","TOT","USD","A","2013",25.261952,
"RUS","GDPHRWKD","TOT","USD","A","2014",25.331478,
"RUS","GDPHRWKD","TOT","USD","A","2015",24.649304,
"RUS","GDPHRWKD","TOT","USD","A","2016",24.7235,
"RUS","GDPHRWKD","TOT","USD","A","2017",25.137929,
"RUS","GDPHRWKD","TOT","USD","A","2018",25.884473,
"RUS","GDPHRWKD","TOT","USD","A","2019",26.698227,
"RUS","GDPHRWKD","TOT","USD","A","2020",27.680927,
"SVN","GDPHRWKD","TOT","USD","A","1995",24.696415,
"SVN","GDPHRWKD","TOT","USD","A","1996",26.425819,
"SVN","GDPHRWKD","TOT","USD","A","1997",28.48187,
"SVN","GDPHRWKD","TOT","USD","A","1998",29.222361,
"SVN","GDPHRWKD","TOT","USD","A","1999",30.282513,
"SVN","GDPHRWKD","TOT","USD","A","2000",31.263905,
"SVN","GDPHRWKD","TOT","USD","A","2001",32.355075,
"SVN","GDPHRWKD","TOT","USD","A","2002",32.497236,
"SVN","GDPHRWKD","TOT","USD","A","2003",33.50062,
"SVN","GDPHRWKD","TOT","USD","A","2004",34.599443,
"SVN","GDPHRWKD","TOT","USD","A","2005",36.938074,
"SVN","GDPHRWKD","TOT","USD","A","2006",39.128271,
"SVN","GDPHRWKD","TOT","USD","A","2007",40.808356,
"SVN","GDPHRWKD","TOT","USD","A","2008",40.752803,
"SVN","GDPHRWKD","TOT","USD","A","2009",38.181149,
"SVN","GDPHRWKD","TOT","USD","A","2010",39.491962,
"SVN","GDPHRWKD","TOT","USD","A","2011",40.925467,
"SVN","GDPHRWKD","TOT","USD","A","2012",40.691154,
"SVN","GDPHRWKD","TOT","USD","A","2013",40.292879,
"SVN","GDPHRWKD","TOT","USD","A","2014",40.753894,
"SVN","GDPHRWKD","TOT","USD","A","2015",40.981064,
"SVN","GDPHRWKD","TOT","USD","A","2016",42.404997,
"SVN","GDPHRWKD","TOT","USD","A","2017",44.000646,
"SVN","GDPHRWKD","TOT","USD","A","2018",45.061827,
"SVN","GDPHRWKD","TOT","USD","A","2019",45.540786,
"SVN","GDPHRWKD","TOT","USD","A","2020",45.85871,
"SVN","GDPHRWKD","TOT","USD","A","2021",47.075129,
"OECD","GDPHRWKD","TOT","USD","A","2000",41.909861,
"OECD","GDPHRWKD","TOT","USD","A","2001",42.595676,
"OECD","GDPHRWKD","TOT","USD","A","2002",43.218139,
"OECD","GDPHRWKD","TOT","USD","A","2003",44.12971,
"OECD","GDPHRWKD","TOT","USD","A","2004",45.125465,
"OECD","GDPHRWKD","TOT","USD","A","2005",45.820815,
"OECD","GDPHRWKD","TOT","USD","A","2006",46.554946,
"OECD","GDPHRWKD","TOT","USD","A","2007",47.232032,
"OECD","GDPHRWKD","TOT","USD","A","2008",47.247919,
"OECD","GDPHRWKD","TOT","USD","A","2009",47.265429,
"OECD","GDPHRWKD","TOT","USD","A","2010",47.988639,
"OECD","GDPHRWKD","TOT","USD","A","2011",48.480953,
"OECD","GDPHRWKD","TOT","USD","A","2012",48.688128,
"OECD","GDPHRWKD","TOT","USD","A","2013",49.189679,
"OECD","GDPHRWKD","TOT","USD","A","2014",49.578357,
"OECD","GDPHRWKD","TOT","USD","A","2015",50.147015,
"OECD","GDPHRWKD","TOT","USD","A","2016",50.396898,
"OECD","GDPHRWKD","TOT","USD","A","2017",51.238882,
"OECD","GDPHRWKD","TOT","USD","A","2018",51.719563,
"OECD","GDPHRWKD","TOT","USD","A","2019",52.31361,
"OECD","GDPHRWKD","TOT","USD","A","2020",54.275272,
"OECD","GDPHRWKD","TOT","USD","A","2021",53.450632,
"EU28","GDPHRWKD","TOT","USD","A","1995",39.821403,
"EU28","GDPHRWKD","TOT","USD","A","1996",40.344408,
"EU28","GDPHRWKD","TOT","USD","A","1997",41.275789,
"EU28","GDPHRWKD","TOT","USD","A","1998",42.00602,
"EU28","GDPHRWKD","TOT","USD","A","1999",42.917029,
"EU28","GDPHRWKD","TOT","USD","A","2000",44.289367,
"EU28","GDPHRWKD","TOT","USD","A","2001",45.205243,
"EU28","GDPHRWKD","TOT","USD","A","2002",46.143903,
"EU28","GDPHRWKD","TOT","USD","A","2003",46.759286,
"EU28","GDPHRWKD","TOT","USD","A","2004",47.536843,
"EU28","GDPHRWKD","TOT","USD","A","2005",48.07373,
"EU28","GDPHRWKD","TOT","USD","A","2006",48.87215,
"EU28","GDPHRWKD","TOT","USD","A","2007",49.340969,
"EU28","GDPHRWKD","TOT","USD","A","2008",49.193996,
"EU28","GDPHRWKD","TOT","USD","A","2009",48.553134,
"EU28","GDPHRWKD","TOT","USD","A","2010",49.968853,
"EU28","GDPHRWKD","TOT","USD","A","2011",50.741138,
"EU28","GDPHRWKD","TOT","USD","A","2012",50.955361,
"EU28","GDPHRWKD","TOT","USD","A","2013",51.414959,
"EU28","GDPHRWKD","TOT","USD","A","2014",51.735624,
"EU28","GDPHRWKD","TOT","USD","A","2015",52.475676,
"EU28","GDPHRWKD","TOT","USD","A","2016",52.629093,
"EU28","GDPHRWKD","TOT","USD","A","2017",53.463811,
"EU28","GDPHRWKD","TOT","USD","A","2018",53.853306,
"EU28","GDPHRWKD","TOT","USD","A","2019",54.246476,
"G-7","GDPHRWKD","TOT","USD","A","1970",24.886796,
"G-7","GDPHRWKD","TOT","USD","A","1971",25.916371,
"G-7","GDPHRWKD","TOT","USD","A","1972",27.171572,
"G-7","GDPHRWKD","TOT","USD","A","1973",28.313264,
"G-7","GDPHRWKD","TOT","USD","A","1974",28.788786,
"G-7","GDPHRWKD","TOT","USD","A","1975",29.40116,
"G-7","GDPHRWKD","TOT","USD","A","1976",30.40672,
"G-7","GDPHRWKD","TOT","USD","A","1977",31.247237,
"G-7","GDPHRWKD","TOT","USD","A","1978",32.142936,
"G-7","GDPHRWKD","TOT","USD","A","1979",32.857337,
"G-7","GDPHRWKD","TOT","USD","A","1980",33.12857,
"G-7","GDPHRWKD","TOT","USD","A","1981",33.997314,
"G-7","GDPHRWKD","TOT","USD","A","1982",34.33758,
"G-7","GDPHRWKD","TOT","USD","A","1983",35.277018,
"G-7","GDPHRWKD","TOT","USD","A","1984",36.177233,
"G-7","GDPHRWKD","TOT","USD","A","1985",37.154699,
"G-7","GDPHRWKD","TOT","USD","A","1986",37.932836,
"G-7","GDPHRWKD","TOT","USD","A","1987",38.639941,
"G-7","GDPHRWKD","TOT","USD","A","1988",39.556775,
"G-7","GDPHRWKD","TOT","USD","A","1989",40.45498,
"G-7","GDPHRWKD","TOT","USD","A","1990",41.44301,
"G-7","GDPHRWKD","TOT","USD","A","1991",42.188038,
"G-7","GDPHRWKD","TOT","USD","A","1992",43.365767,
"G-7","GDPHRWKD","TOT","USD","A","1993",44.037339,
"G-7","GDPHRWKD","TOT","USD","A","1994",44.811347,
"G-7","GDPHRWKD","TOT","USD","A","1995",45.467543,
"G-7","GDPHRWKD","TOT","USD","A","1996",46.342984,
"G-7","GDPHRWKD","TOT","USD","A","1997",47.218486,
"G-7","GDPHRWKD","TOT","USD","A","1998",48.147252,
"G-7","GDPHRWKD","TOT","USD","A","1999",49.390399,
"G-7","GDPHRWKD","TOT","USD","A","2000",50.806398,
"G-7","GDPHRWKD","TOT","USD","A","2001",51.751863,
"G-7","GDPHRWKD","TOT","USD","A","2002",52.837234,
"G-7","GDPHRWKD","TOT","USD","A","2003",53.830557,
"G-7","GDPHRWKD","TOT","USD","A","2004",54.921229,
"G-7","GDPHRWKD","TOT","USD","A","2005",55.842257,
"G-7","GDPHRWKD","TOT","USD","A","2006",56.424203,
"G-7","GDPHRWKD","TOT","USD","A","2007",56.965089,
"G-7","GDPHRWKD","TOT","USD","A","2008",57.224797,
"G-7","GDPHRWKD","TOT","USD","A","2009",57.547509,
"G-7","GDPHRWKD","TOT","USD","A","2010",58.934692,
"G-7","GDPHRWKD","TOT","USD","A","2011",59.361769,
"G-7","GDPHRWKD","TOT","USD","A","2012",59.636896,
"G-7","GDPHRWKD","TOT","USD","A","2013",60.201965,
"G-7","GDPHRWKD","TOT","USD","A","2014",60.56971,
"G-7","GDPHRWKD","TOT","USD","A","2015",61.150741,
"G-7","GDPHRWKD","TOT","USD","A","2016",61.35822,
"G-7","GDPHRWKD","TOT","USD","A","2017",62.089774,
"G-7","GDPHRWKD","TOT","USD","A","2018",62.563949,
"G-7","GDPHRWKD","TOT","USD","A","2019",63.251759,
"G-7","GDPHRWKD","TOT","USD","A","2020",64.834048,
"G-7","GDPHRWKD","TOT","USD","A","2021",64.218988,
"LVA","GDPHRWKD","TOT","USD","A","1995",12.882982,
"LVA","GDPHRWKD","TOT","USD","A","1996",13.155051,
"LVA","GDPHRWKD","TOT","USD","A","1997",13.73891,
"LVA","GDPHRWKD","TOT","USD","A","1998",14.672875,
"LVA","GDPHRWKD","TOT","USD","A","1999",15.340779,
"LVA","GDPHRWKD","TOT","USD","A","2000",16.748671,
"LVA","GDPHRWKD","TOT","USD","A","2001",17.450177,
"LVA","GDPHRWKD","TOT","USD","A","2002",18.72797,
"LVA","GDPHRWKD","TOT","USD","A","2003",20.241492,
"LVA","GDPHRWKD","TOT","USD","A","2004",22.275138,
"LVA","GDPHRWKD","TOT","USD","A","2005",23.914397,
"LVA","GDPHRWKD","TOT","USD","A","2006",25.499957,"B"
"LVA","GDPHRWKD","TOT","USD","A","2007",27.53712,
"LVA","GDPHRWKD","TOT","USD","A","2008",27.524413,
"LVA","GDPHRWKD","TOT","USD","A","2009",28.261598,
"LVA","GDPHRWKD","TOT","USD","A","2010",29.180599,
"LVA","GDPHRWKD","TOT","USD","A","2011",29.23143,
"LVA","GDPHRWKD","TOT","USD","A","2012",31.122372,
"LVA","GDPHRWKD","TOT","USD","A","2013",31.13887,
"LVA","GDPHRWKD","TOT","USD","A","2014",31.986855,
"LVA","GDPHRWKD","TOT","USD","A","2015",33.400119,
"LVA","GDPHRWKD","TOT","USD","A","2016",34.281643,
"LVA","GDPHRWKD","TOT","USD","A","2017",35.729849,
"LVA","GDPHRWKD","TOT","USD","A","2018",36.370015,
"LVA","GDPHRWKD","TOT","USD","A","2019",37.999954,
"LVA","GDPHRWKD","TOT","USD","A","2020",38.727105,
"LVA","GDPHRWKD","TOT","USD","A","2021",40.900939,
"LTU","GDPHRWKD","TOT","USD","A","1995",15.988414,
"LTU","GDPHRWKD","TOT","USD","A","1996",16.679957,
"LTU","GDPHRWKD","TOT","USD","A","1997",17.898243,
"LTU","GDPHRWKD","TOT","USD","A","1998",18.876555,
"LTU","GDPHRWKD","TOT","USD","A","1999",19.673622,
"LTU","GDPHRWKD","TOT","USD","A","2000",19.916586,
"LTU","GDPHRWKD","TOT","USD","A","2001",22.233826,
"LTU","GDPHRWKD","TOT","USD","A","2002",23.275853,
"LTU","GDPHRWKD","TOT","USD","A","2003",25.403631,
"LTU","GDPHRWKD","TOT","USD","A","2004",26.019537,
"LTU","GDPHRWKD","TOT","USD","A","2005",27.812775,
"LTU","GDPHRWKD","TOT","USD","A","2006",30.040743,
"LTU","GDPHRWKD","TOT","USD","A","2007",32.197778,
"LTU","GDPHRWKD","TOT","USD","A","2008",32.957143,
"LTU","GDPHRWKD","TOT","USD","A","2009",31.543369,
"LTU","GDPHRWKD","TOT","USD","A","2010",32.836767,
"LTU","GDPHRWKD","TOT","USD","A","2011",35.093377,
"LTU","GDPHRWKD","TOT","USD","A","2012",35.808682,
"LTU","GDPHRWKD","TOT","USD","A","2013",36.906205,
"LTU","GDPHRWKD","TOT","USD","A","2014",37.617907,
"LTU","GDPHRWKD","TOT","USD","A","2015",37.321514,
"LTU","GDPHRWKD","TOT","USD","A","2016",36.946175,
"LTU","GDPHRWKD","TOT","USD","A","2017",39.684589,
"LTU","GDPHRWKD","TOT","USD","A","2018",40.535723,
"LTU","GDPHRWKD","TOT","USD","A","2019",42.112914,
"LTU","GDPHRWKD","TOT","USD","A","2020",44.613883,
"LTU","GDPHRWKD","TOT","USD","A","2021",45.585681,
"EA19","GDPHRWKD","TOT","USD","A","1995",47.140779,
"EA19","GDPHRWKD","TOT","USD","A","1996",47.656625,
"EA19","GDPHRWKD","TOT","USD","A","1997",48.546328,
"EA19","GDPHRWKD","TOT","USD","A","1998",49.063424,
"EA19","GDPHRWKD","TOT","USD","A","1999",49.741509,
"EA19","GDPHRWKD","TOT","USD","A","2000",50.929117,
"EA19","GDPHRWKD","TOT","USD","A","2001",51.688443,
"EA19","GDPHRWKD","TOT","USD","A","2002",52.125622,
"EA19","GDPHRWKD","TOT","USD","A","2003",52.378644,
"EA19","GDPHRWKD","TOT","USD","A","2004",53.006311,
"EA19","GDPHRWKD","TOT","USD","A","2005",53.476747,
"EA19","GDPHRWKD","TOT","USD","A","2006",54.230256,
"EA19","GDPHRWKD","TOT","USD","A","2007",54.719521,
"EA19","GDPHRWKD","TOT","USD","A","2008",54.59834,
"EA19","GDPHRWKD","TOT","USD","A","2009",53.996599,
"EA19","GDPHRWKD","TOT","USD","A","2010",55.378464,
"EA19","GDPHRWKD","TOT","USD","A","2011",56.211287,
"EA19","GDPHRWKD","TOT","USD","A","2012",56.545664,
"EA19","GDPHRWKD","TOT","USD","A","2013",57.066746,
"EA19","GDPHRWKD","TOT","USD","A","2014",57.488332,
"EA19","GDPHRWKD","TOT","USD","A","2015",58.113929,
"EA19","GDPHRWKD","TOT","USD","A","2016",58.272427,
"EA19","GDPHRWKD","TOT","USD","A","2017",59.151163,
"EA19","GDPHRWKD","TOT","USD","A","2018",59.21202,
"EA19","GDPHRWKD","TOT","USD","A","2019",59.605692,
"EA19","GDPHRWKD","TOT","USD","A","2020",60.746528,
"EA19","GDPHRWKD","TOT","USD","A","2021",60.642978,
"ZAF","GDPHRWKD","TOT","USD","A","2001",15.876697,
"ZAF","GDPHRWKD","TOT","USD","A","2002",16.567479,
"ZAF","GDPHRWKD","TOT","USD","A","2003",17.753931,
"ZAF","GDPHRWKD","TOT","USD","A","2004",18.022495,
"ZAF","GDPHRWKD","TOT","USD","A","2005",17.469945,
"ZAF","GDPHRWKD","TOT","USD","A","2006",18.189686,
"ZAF","GDPHRWKD","TOT","USD","A","2007",19.043363,
"ZAF","GDPHRWKD","TOT","USD","A","2008",18.446211,
"ZAF","GDPHRWKD","TOT","USD","A","2009",18.952649,
"ZAF","GDPHRWKD","TOT","USD","A","2010",20.225573,
"ZAF","GDPHRWKD","TOT","USD","A","2011",20.299933,
"ZAF","GDPHRWKD","TOT","USD","A","2012",20.516167,
"ZAF","GDPHRWKD","TOT","USD","A","2013",20.514456,
"ZAF","GDPHRWKD","TOT","USD","A","2014",20.533058,
"ZAF","GDPHRWKD","TOT","USD","A","2015",22.553865,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2016",19.938277,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2017",19.927223,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2018",19.859829,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2019",19.803255,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2020",21.265347,"E"
"CRI","GDPHRWKD","TOT","USD","A","1991",12.395066,
"CRI","GDPHRWKD","TOT","USD","A","1992",12.526999,
"CRI","GDPHRWKD","TOT","USD","A","1993",12.755563,
"CRI","GDPHRWKD","TOT","USD","A","1994",12.619753,
"CRI","GDPHRWKD","TOT","USD","A","1995",12.875718,
"CRI","GDPHRWKD","TOT","USD","A","1996",12.927027,
"CRI","GDPHRWKD","TOT","USD","A","1997",12.742868,
"CRI","GDPHRWKD","TOT","USD","A","1998",12.883903,
"CRI","GDPHRWKD","TOT","USD","A","1999",13.181781,
"CRI","GDPHRWKD","TOT","USD","A","2000",13.419427,
"CRI","GDPHRWKD","TOT","USD","A","2001",13.340478,
"CRI","GDPHRWKD","TOT","USD","A","2002",13.431107,
"CRI","GDPHRWKD","TOT","USD","A","2003",13.62039,
"CRI","GDPHRWKD","TOT","USD","A","2004",13.961451,
"CRI","GDPHRWKD","TOT","USD","A","2005",13.718511,
"CRI","GDPHRWKD","TOT","USD","A","2006",14.259665,
"CRI","GDPHRWKD","TOT","USD","A","2007",14.453706,
"CRI","GDPHRWKD","TOT","USD","A","2008",14.909054,
"CRI","GDPHRWKD","TOT","USD","A","2009",15.331663,
"CRI","GDPHRWKD","TOT","USD","A","2010",17.122775,
"CRI","GDPHRWKD","TOT","USD","A","2011",17.944786,
"CRI","GDPHRWKD","TOT","USD","A","2012",17.694625,
"CRI","GDPHRWKD","TOT","USD","A","2013",18.620355,
"CRI","GDPHRWKD","TOT","USD","A","2014",19.093774,
"CRI","GDPHRWKD","TOT","USD","A","2015",19.707747,
"CRI","GDPHRWKD","TOT","USD","A","2016",20.571849,
"CRI","GDPHRWKD","TOT","USD","A","2017",21.056973,
"CRI","GDPHRWKD","TOT","USD","A","2018",21.446167,
"CRI","GDPHRWKD","TOT","USD","A","2019",22.038536,
"CRI","GDPHRWKD","TOT","USD","A","2020",25.454347,
"CRI","GDPHRWKD","TOT","USD","A","2021",24.033978,
"BGR","GDPHRWKD","TOT","USD","A","1995",14.60124,
"BGR","GDPHRWKD","TOT","USD","A","1996",14.973244,
"BGR","GDPHRWKD","TOT","USD","A","1997",13.27773,
"BGR","GDPHRWKD","TOT","USD","A","1998",14.40391,
"BGR","GDPHRWKD","TOT","USD","A","1999",13.628875,
"BGR","GDPHRWKD","TOT","USD","A","2000",14.861829,
"BGR","GDPHRWKD","TOT","USD","A","2001",15.438275,
"BGR","GDPHRWKD","TOT","USD","A","2002",16.313284,
"BGR","GDPHRWKD","TOT","USD","A","2003",16.783858,
"BGR","GDPHRWKD","TOT","USD","A","2004",17.182034,
"BGR","GDPHRWKD","TOT","USD","A","2005",17.965425,
"BGR","GDPHRWKD","TOT","USD","A","2006",18.618248,
"BGR","GDPHRWKD","TOT","USD","A","2007",19.229785,
"BGR","GDPHRWKD","TOT","USD","A","2008",19.475667,
"BGR","GDPHRWKD","TOT","USD","A","2009",19.717737,
"BGR","GDPHRWKD","TOT","USD","A","2010",20.847786,
"BGR","GDPHRWKD","TOT","USD","A","2011",21.781488,
"BGR","GDPHRWKD","TOT","USD","A","2012",22.497211,
"BGR","GDPHRWKD","TOT","USD","A","2013",22.460713,
"BGR","GDPHRWKD","TOT","USD","A","2014",22.60739,
"BGR","GDPHRWKD","TOT","USD","A","2015",23.296069,
"BGR","GDPHRWKD","TOT","USD","A","2016",23.897609,
"BGR","GDPHRWKD","TOT","USD","A","2017",24.130056,
"BGR","GDPHRWKD","TOT","USD","A","2018",24.784139,
"BGR","GDPHRWKD","TOT","USD","A","2019",25.687153,
"BGR","GDPHRWKD","TOT","USD","A","2020",25.775778,
"BGR","GDPHRWKD","TOT","USD","A","2021",26.559335,
"HRV","GDPHRWKD","TOT","USD","A","1995",21.879335,
"HRV","GDPHRWKD","TOT","USD","A","1996",23.20942,
"HRV","GDPHRWKD","TOT","USD","A","1997",24.626651,
"HRV","GDPHRWKD","TOT","USD","A","1998",25.247134,
"HRV","GDPHRWKD","TOT","USD","A","1999",25.013113,
"HRV","GDPHRWKD","TOT","USD","A","2000",25.807631,
"HRV","GDPHRWKD","TOT","USD","A","2001",26.774537,
"HRV","GDPHRWKD","TOT","USD","A","2002",28.099669,
"HRV","GDPHRWKD","TOT","USD","A","2003",28.949717,
"HRV","GDPHRWKD","TOT","USD","A","2004",29.896572,
"HRV","GDPHRWKD","TOT","USD","A","2005",30.90332,
"HRV","GDPHRWKD","TOT","USD","A","2006",31.427151,
"HRV","GDPHRWKD","TOT","USD","A","2007",31.956235,
"HRV","GDPHRWKD","TOT","USD","A","2008",31.884464,
"HRV","GDPHRWKD","TOT","USD","A","2009",29.803838,
"HRV","GDPHRWKD","TOT","USD","A","2010",30.381448,
"HRV","GDPHRWKD","TOT","USD","A","2011",31.647165,
"HRV","GDPHRWKD","TOT","USD","A","2012",32.356397,
"HRV","GDPHRWKD","TOT","USD","A","2013",33.429929,
"HRV","GDPHRWKD","TOT","USD","A","2014",32.763303,
"HRV","GDPHRWKD","TOT","USD","A","2015",34.335121,
"HRV","GDPHRWKD","TOT","USD","A","2016",35.311994,
"HRV","GDPHRWKD","TOT","USD","A","2017",35.855539,
"HRV","GDPHRWKD","TOT","USD","A","2018",36.214321,
"HRV","GDPHRWKD","TOT","USD","A","2019",35.832518,
"HRV","GDPHRWKD","TOT","USD","A","2020",33.402665,
"HRV","GDPHRWKD","TOT","USD","A","2021",36.361268,
"ROU","GDPHRWKD","TOT","USD","A","1995",11.745881,
"ROU","GDPHRWKD","TOT","USD","A","1996",12.355676,
"ROU","GDPHRWKD","TOT","USD","A","1997",11.663347,
"ROU","GDPHRWKD","TOT","USD","A","1998",11.790691,
"ROU","GDPHRWKD","TOT","USD","A","1999",11.950447,
"ROU","GDPHRWKD","TOT","USD","A","2000",12.320277,
